IslandCode,IslandName,Date,MeanTemp,MinTemp,MaxTemp,MeanDepth
SC,Santa Cruz Island,2009-11-25,15.09392262,11.22,16.43,36.327
SC,Santa Cruz Island,2009-12-02,14.88810714,11.84,15.89,36.327
SC,Santa Cruz Island,2009-12-09,14.17314286,11.99,15.67,36.327
SC,Santa Cruz Island,2009-12-16,14.15904167,12.09,14.94,36.327
SC,Santa Cruz Island,2009-12-23,13.93281548,11.53,14.63,36.327
SC,Santa Cruz Island,2009-12-30,13.93749167,12.36,14.45,36.327
SC,Santa Cruz Island,2009-12-30,14.01572917,11.66,15.17,36.327
SC,Santa Cruz Island,2010-01-06,14.33067857,12.5,15.24,36.327
SC,Santa Cruz Island,2010-01-13,14.62305952,13.2,15.41,36.327
SC,Santa Cruz Island,2010-01-20,14.11567262,12.87,15.11,36.327
SC,Santa Cruz Island,2010-01-27,13.86234524,13.06,14.33,36.327
SC,Santa Cruz Island,2010-02-03,13.84992262,13.18,14.5,36.327
SC,Santa Cruz Island,2010-02-10,13.7735,13.28,14.31,36.327
SC,Santa Cruz Island,2010-02-17,14.16089286,12.96,15,36.327
SC,Santa Cruz Island,2010-02-24,14.22557143,12.21,14.98,36.327
SC,Santa Cruz Island,2010-03-03,14.51339881,12.77,15.15,36.327
SC,Santa Cruz Island,2010-03-10,13.3500119,11.53,14.74,36.327
SC,Santa Cruz Island,2010-03-17,12.72483929,11.53,14.64,36.327
SC,Santa Cruz Island,2010-03-24,12.95167262,11.68,13.95,36.327
SC,Santa Cruz Island,2010-03-31,12.87691071,10.59,14.17,36.327
SC,Santa Cruz Island,2010-04-07,12.864625,11.29,13.71,36.327
SC,Santa Cruz Island,2010-04-14,13.31567857,11.37,15.12,36.327
SC,Santa Cruz Island,2010-04-21,13.71041667,11.53,14.92,36.327
SC,Santa Cruz Island,2010-04-28,13.38652976,10.44,14.62,36.327
SC,Santa Cruz Island,2010-05-05,12.7937381,11.37,14.69,36.327
SC,Santa Cruz Island,2010-05-12,11.89770238,10.76,12.94,36.327
SC,Santa Cruz Island,2010-05-19,12.01170238,10.6,13.21,36.327
SC,Santa Cruz Island,2010-05-26,11.77899405,10.13,13.66,36.327
SC,Santa Cruz Island,2010-06-02,12.70407143,10.76,14.81,36.327
SC,Santa Cruz Island,2010-06-09,13.84945833,10.44,16.67,36.327
SC,Santa Cruz Island,2010-06-16,14.80347981,11.22,17.15,36.33092043
SC,Santa Cruz Island,2010-06-23,14.48755952,10.76,17.86,36.327
SC,Santa Cruz Island,2010-06-30,15.26441071,10.91,17.13,36.327
SC,Santa Cruz Island,2010-07-07,15.59567857,11.12,17.29,36.327
SC,Santa Cruz Island,2010-07-14,15.46891395,10.76,17.36,36.34446884
SC,Santa Cruz Island,2010-07-21,14.7916131,11.83,17.36,36.327
SC,Santa Cruz Island,2010-07-28,15.26032105,11.95,16.98,36.34563615
SC,Santa Cruz Island,2010-08-04,15.42091667,11.97,17.22,36.327
SC,Santa Cruz Island,2010-08-11,15.17101786,12.31,16.66,36.327
SC,Santa Cruz Island,2010-08-18,14.66986326,12.07,16.63,36.30217598
SC,Santa Cruz Island,2010-08-25,14.44379167,12.05,16.27,36.327
SC,Santa Cruz Island,2010-09-01,14.44066032,10.83,17.36,36.31807852
SC,Santa Cruz Island,2010-09-08,14.60494643,11.12,16.65,36.327
SC,Santa Cruz Island,2010-09-15,15.06289709,11.05,17.65,36.32740036
SC,Santa Cruz Island,2010-09-22,14.6954881,11.24,16.36,36.327
SC,Santa Cruz Island,2010-09-29,14.91125595,11.15,18.39,36.327
SC,Santa Cruz Island,2010-10-06,16.19045238,11.37,18.34,36.327
SC,Santa Cruz Island,2010-10-13,16.09880357,11.58,18.09,36.327
SC,Santa Cruz Island,2010-10-20,16.5855,12.05,17.7,36.327
SC,Santa Cruz Island,2010-10-27,15.87408333,11.15,17.6,36.327
SC,Santa Cruz Island,2010-11-03,15.92184524,11.27,17.55,36.327
SC,Santa Cruz Island,2010-11-10,15.63631548,10.9,17.41,36.327
SC,Santa Cruz Island,2010-11-17,15.32706548,11.66,16.7,36.327
SC,Santa Cruz Island,2010-11-24,14.36530357,11.12,15.63,36.327
SC,Santa Cruz Island,2010-12-01,13.01198214,11.17,14.38,36.327
SC,Santa Cruz Island,2010-12-08,12.58222619,11.2,14,36.327
SC,Santa Cruz Island,2010-12-15,12.8086131,11.66,13.71,36.327
SC,Santa Cruz Island,2010-12-22,12.91529167,10.98,14.26,36.327
SC,Santa Cruz Island,2010-12-29,12.87966667,10.81,13.93,36.327
SC,Santa Cruz Island,2010-12-29,12.59008333,11.66,13.13,36.327
SC,Santa Cruz Island,2011-01-05,11.83508333,10.42,13.01,36.327
SC,Santa Cruz Island,2011-01-12,12.38517857,11.43,13.47,36.327
SC,Santa Cruz Island,2011-01-19,12.93267857,11.17,13.91,36.327
SC,Santa Cruz Island,2011-01-26,13.040375,10.71,14.55,36.327
SC,Santa Cruz Island,2011-02-02,13.24201786,10.88,14.14,36.327
SC,Santa Cruz Island,2011-02-09,13.2472381,11.49,14.4,36.327
SC,Santa Cruz Island,2011-02-16,13.05799405,10.46,14.36,36.327
SC,Santa Cruz Island,2011-02-23,12.59573214,10.66,13.23,36.327
SC,Santa Cruz Island,2011-03-02,12.53644048,10.73,13.37,36.327
SC,Santa Cruz Island,2011-03-09,12.26685119,10.83,13.32,36.327
SC,Santa Cruz Island,2011-03-16,11.71542262,10.88,13.28,36.327
SC,Santa Cruz Island,2011-03-23,11.52279167,10.54,12.72,36.327
SC,Santa Cruz Island,2011-03-30,12.75039286,10.68,14.91,36.327
SC,Santa Cruz Island,2011-04-06,13.50295833,9.75,15.07,36.327
SC,Santa Cruz Island,2011-04-13,12.94354167,10.81,14.19,36.327
SC,Santa Cruz Island,2011-04-20,12.41509524,10.44,14.31,36.327
SC,Santa Cruz Island,2011-04-27,12.5108869,9.92,13.71,36.327
SC,Santa Cruz Island,2011-05-04,12.66518452,10.54,14.98,36.327
SC,Santa Cruz Island,2011-05-11,12.80016071,10.24,15.41,36.327
SC,Santa Cruz Island,2011-05-18,12.64118382,10.07,14.31,36.32826294
SC,Santa Cruz Island,2011-05-25,12.46970833,10.44,14,36.327
SC,Santa Cruz Island,2011-06-01,11.92203571,9.78,12.94,36.327
SC,Santa Cruz Island,2011-06-08,12.24245238,10.41,13.88,36.327
SC,Santa Cruz Island,2011-06-15,13.20826786,10.68,16.41,36.327
SC,Santa Cruz Island,2011-06-22,14.64686905,11,16.91,36.327
SC,Santa Cruz Island,2011-06-29,15.94282996,10.49,18.1,36.32526159
SC,Santa Cruz Island,2011-07-06,17.24092262,11.07,20.19,36.327
SC,Santa Cruz Island,2011-07-13,17.18068412,11.29,19.93,36.32967281
SC,Santa Cruz Island,2011-07-20,15.80919643,11.8,18.2,36.327
SC,Santa Cruz Island,2011-07-27,16.68733333,11.83,19.1,36.327
SC,Santa Cruz Island,2011-08-03,16.62945238,12.02,18.43,36.327
SC,Santa Cruz Island,2011-08-10,15.52619643,11.46,17.65,36.327
SC,Santa Cruz Island,2011-08-17,16.6243605,11.75,19.55,36.31458061
SC,Santa Cruz Island,2011-08-24,17.13925595,12.29,19.15,36.327
SC,Santa Cruz Island,2011-08-31,15.89142093,12.58,18.72,36.33592747
SC,Santa Cruz Island,2011-09-07,15.52380357,12.99,19,36.327
SC,Santa Cruz Island,2011-09-14,16.22279762,12.5,18.01,36.327
SC,Santa Cruz Island,2011-09-21,16.6381131,13.25,18.17,36.327
SC,Santa Cruz Island,2011-09-28,16.56685119,11.44,18.62,36.327
SC,Santa Cruz Island,2011-10-05,15.76997024,12.05,17.96,36.327
SC,Santa Cruz Island,2011-10-12,15.51182738,11.9,17.13,36.327
SC,Santa Cruz Island,2011-10-19,15.88115476,12.12,17.79,36.327
SC,Santa Cruz Island,2011-10-26,15.81813095,11.78,17.2,36.327
SC,Santa Cruz Island,2011-11-02,15.38152976,11.34,17.01,36.327
SC,Santa Cruz Island,2011-11-09,14.26355952,11.37,15.65,36.327
SC,Santa Cruz Island,2011-11-16,14.43089881,11.24,15.7,36.327
SC,Santa Cruz Island,2011-11-23,14.75134524,11.63,16.08,36.327
SC,Santa Cruz Island,2011-11-30,14.34920238,11.92,15.67,36.327
SC,Santa Cruz Island,2011-12-07,13.95098214,12.12,14.64,36.327
SC,Santa Cruz Island,2011-12-14,13.76990476,12.36,14.55,36.327
SC,Santa Cruz Island,2011-12-21,13.80948214,12.07,14.84,36.327
SC,Santa Cruz Island,2011-12-28,13.99319048,12.79,14.6,36.327
SC,Santa Cruz Island,2012-01-04,14.0926369,12.05,14.67,36.327
SC,Santa Cruz Island,2012-01-11,13.91963095,12.55,14.67,36.327
SC,Santa Cruz Island,2012-01-18,13.744125,11.68,14.57,36.327
SC,Santa Cruz Island,2012-01-25,13.15370833,11.22,14.17,36.327
SC,Santa Cruz Island,2012-02-01,13.30017857,11,14,36.327
SC,Santa Cruz Island,2012-02-08,13.16293452,11.58,13.93,36.327
SC,Santa Cruz Island,2012-02-15,13.0485,11.22,13.73,36.327
SC,Santa Cruz Island,2012-02-22,12.2990119,11.05,13.97,36.327
SC,Santa Cruz Island,2012-02-29,12.07075595,10.85,13.28,36.327
SC,Santa Cruz Island,2012-03-07,12.03247024,10.39,13.11,36.327
SC,Santa Cruz Island,2012-03-14,11.74767857,10.56,12.79,36.327
SC,Santa Cruz Island,2012-03-21,11.8238631,10.32,13.04,36.327
SC,Santa Cruz Island,2012-03-28,12.19175595,10.61,13.66,36.327
SC,Santa Cruz Island,2012-04-04,12.11851786,10.54,13.52,36.327
SC,Santa Cruz Island,2012-04-11,11.7793869,10.46,13.18,36.327
SC,Santa Cruz Island,2012-04-18,12.16195238,10.51,13.78,36.327
SC,Santa Cruz Island,2012-04-25,12.37114286,10.76,14.09,36.327
SC,Santa Cruz Island,2012-05-02,13.37820238,10.88,15.36,36.327
SC,Santa Cruz Island,2012-05-09,13.76905357,11.07,15.65,36.327
SC,Santa Cruz Island,2012-05-16,14.0755113,10.68,16.51,36.32877527
SC,Santa Cruz Island,2012-05-23,13.27108333,9.8,15.6,36.327
SC,Santa Cruz Island,2012-05-30,13.48276786,10.59,17.24,36.327
SC,Santa Cruz Island,2012-06-06,14.31883333,10.05,16.77,36.327
SC,Santa Cruz Island,2012-06-13,15.206395,11.24,17.17,36.33632362
SC,Santa Cruz Island,2012-06-20,16.50206548,11.15,17.98,36.327
SC,Santa Cruz Island,2012-06-27,15.25810827,12.38,17.58,36.32826294
SC,Santa Cruz Island,2012-07-04,14.65772619,11.39,16.65,36.327
SC,Santa Cruz Island,2012-07-11,15.38757143,12.07,17.96,36.327
SC,Santa Cruz Island,2012-07-18,15.73925595,11.32,18.39,36.327
SC,Santa Cruz Island,2012-07-25,16.43177381,12.46,18.2,36.327
SC,Santa Cruz Island,2012-08-01,16.57314881,12.38,18.36,36.327
SC,Santa Cruz Island,2012-08-08,17.04782143,12.65,19.24,36.327
SC,Santa Cruz Island,2012-08-15,18.07551663,12.38,20.36,36.31602138
SC,Santa Cruz Island,2012-08-22,18.93002381,12.82,21.03,36.327
SC,Santa Cruz Island,2012-08-29,19.082375,13.49,20.93,36.327
SC,Santa Cruz Island,2012-09-05,18.31153571,14.14,20.19,36.327
SC,Santa Cruz Island,2012-09-12,18.94374554,14.64,21.74,36.32661118
SC,Santa Cruz Island,2012-09-19,18.92791667,14,21.6,36.327
SC,Santa Cruz Island,2012-09-26,19.08927976,14.79,21.05,36.327
SC,Santa Cruz Island,2012-10-03,19.35877976,14.24,20.88,36.327
SC,Santa Cruz Island,2012-10-10,18.80425595,14.69,20.46,36.327
SC,Santa Cruz Island,2012-10-17,18.34596429,12.92,20.17,36.327
SC,Santa Cruz Island,2012-10-24,18.33854762,13.97,19.69,36.327
SC,Santa Cruz Island,2012-10-31,17.36735714,12.96,18.79,36.327
SC,Santa Cruz Island,2012-11-07,17.03972619,12.63,18.12,36.327
SC,Santa Cruz Island,2012-11-14,15.37108929,12.65,17.08,36.327
SC,Santa Cruz Island,2012-11-21,15.51549405,12.87,16.53,36.327
SC,Santa Cruz Island,2012-11-28,15.35629762,12.72,16.7,36.327
SC,Santa Cruz Island,2012-12-05,15.56308929,12.87,16.89,36.327
SC,Santa Cruz Island,2012-12-12,15.288589290000001,12.6,16.82,36.327
SC,Santa Cruz Island,2012-12-19,14.34555952,11.92,15.41,36.327
SC,Santa Cruz Island,2012-12-26,13.88642262,11.85,15.34,36.327
SC,Santa Cruz Island,2013-01-02,13.5473125,12.38,13.95,36.327
SC,Santa Cruz Island,2013-01-02,13.29569167,12.46,14.4,36.327
SC,Santa Cruz Island,2013-01-09,13.04252976,10.81,13.85,36.327
SC,Santa Cruz Island,2013-01-16,12.425625,11.41,13.35,36.327
SC,Santa Cruz Island,2013-01-23,12.4608869,11.39,13.61,36.327
SC,Santa Cruz Island,2013-01-30,12.80169643,11.32,13.54,36.327
SC,Santa Cruz Island,2013-02-06,13.13069643,11.61,13.88,36.327
SC,Santa Cruz Island,2013-02-13,12.90617857,11.78,14,36.327
SC,Santa Cruz Island,2013-02-20,12.80374405,10.88,13.49,36.327
SC,Santa Cruz Island,2013-02-27,12.37659524,10.85,13.42,36.327
SC,Santa Cruz Island,2013-03-06,12.49524405,11.27,13.4,36.327
SC,Santa Cruz Island,2013-03-13,12.72175595,11.54,13.81,36.327
SC,Santa Cruz Island,2013-03-20,12.66358333,11.56,14.17,36.327
SC,Santa Cruz Island,2013-03-27,12.68966667,11.37,14.5,36.327
SC,Santa Cruz Island,2013-04-03,13.10302381,10.73,14.57,36.327
SC,Santa Cruz Island,2013-04-10,12.55179762,10.68,13.59,36.327
SC,Santa Cruz Island,2013-04-17,12.43532143,10.32,13.61,36.327
SC,Santa Cruz Island,2013-04-24,13.24781548,10.81,15.48,36.327
SC,Santa Cruz Island,2013-05-01,13.82354167,10.98,15.62,36.327
SC,Santa Cruz Island,2013-05-08,14.54516667,11.22,16.72,36.327
SC,Santa Cruz Island,2013-05-15,14.60713095,11.24,16.84,36.327
SC,Santa Cruz Island,2013-05-22,14.22892857,10.83,16.84,36.327
SC,Santa Cruz Island,2013-05-29,13.52076786,10.07,16.74,36.327
SC,Santa Cruz Island,2013-06-05,15.20195238,11.27,18.2,36.327
SC,Santa Cruz Island,2013-06-12,16.29691895,11.02,18.79,36.32446961
SC,Santa Cruz Island,2013-06-19,15.97833929,11.02,18.98,36.327
SC,Santa Cruz Island,2013-06-26,16.31799166,10.78,19.65,36.30831943
SC,Santa Cruz Island,2013-07-03,16.77670833,10.63,19.27,36.327
SC,Santa Cruz Island,2013-07-10,17.59039286,11.29,19.38,36.327
SC,Santa Cruz Island,2013-07-17,17.09658537,11.88,18.88,36.32307555
SC,Santa Cruz Island,2013-07-24,16.58192857,11.17,18.67,36.327
SC,Santa Cruz Island,2013-07-31,16.39506548,11.17,17.77,36.327
SC,Santa Cruz Island,2013-08-07,16.54761905,11.54,18.05,36.327
SC,Santa Cruz Island,2013-08-14,16.27696429,11.73,17.84,36.327
SC,Santa Cruz Island,2013-08-21,17.25960714,12.12,19.29,36.327
SC,Santa Cruz Island,2013-08-28,17.39451843,12.46,19.38,36.32311534
SC,Santa Cruz Island,2013-09-04,18.30439881,11.9,20.65,36.327
SC,Santa Cruz Island,2013-09-11,17.86044048,11.63,19.81,36.327
SC,Santa Cruz Island,2013-09-18,17.35778703,11.2,19.55,36.31807852
SC,Santa Cruz Island,2013-09-25,16.70582143,11.12,18.46,36.327
SC,Santa Cruz Island,2013-10-02,16.28154762,10.98,19.15,36.327
SC,Santa Cruz Island,2013-10-09,16.85543452,11.85,18.81,36.327
SC,Santa Cruz Island,2013-10-16,17.40742857,12.41,18.69,36.327
SC,Santa Cruz Island,2013-10-23,17.57105357,12.21,18.86,36.327
SC,Santa Cruz Island,2013-10-30,17.35791667,13.35,18.31,36.327
SC,Santa Cruz Island,2013-11-06,16.66589286,11.9,17.65,36.327
SC,Santa Cruz Island,2013-11-13,16.67004762,12.92,17.6,36.327
SC,Santa Cruz Island,2013-11-20,16.02189286,12.34,17.24,36.327
SC,Santa Cruz Island,2013-11-27,15.516220240000001,13.3,16.53,36.327
SC,Santa Cruz Island,2013-12-04,15.20749405,12.05,16.17,36.327
SC,Santa Cruz Island,2013-12-11,13.70757143,11.49,14.84,36.327
SC,Santa Cruz Island,2013-12-18,14.17136905,11.73,15.31,36.327
SC,Santa Cruz Island,2013-12-25,14.22619048,12.31,15.39,36.327
SC,Santa Cruz Island,2014-01-01,14.69611111,11.97,15.41,36.327
SC,Santa Cruz Island,2014-01-01,14.46372917,11.92,15.31,36.327
SC,Santa Cruz Island,2014-01-08,14.79648214,12.58,15.36,36.327
SC,Santa Cruz Island,2014-01-15,14.5319881,11.73,15.39,36.327
SC,Santa Cruz Island,2014-01-22,14.6058631,12.82,15.53,36.327
SC,Santa Cruz Island,2014-01-29,14.64514881,12.75,15.41,36.327
SC,Santa Cruz Island,2014-02-05,14.15510714,13.06,14.96,36.327
SC,Santa Cruz Island,2014-02-12,14.24768452,12.53,15.03,36.327
SC,Santa Cruz Island,2014-02-19,13.62897619,11.66,14.69,36.327
SC,Santa Cruz Island,2014-02-26,13.55194643,11.56,15.36,36.327
SC,Santa Cruz Island,2014-03-05,14.23070833,12.21,15.55,36.327
SC,Santa Cruz Island,2014-03-12,15.05211905,12.58,16.1,36.327
SC,Santa Cruz Island,2014-03-19,14.71368452,11.37,16.24,36.327
SC,Santa Cruz Island,2014-03-26,14.349,12.96,15.39,36.327
SC,Santa Cruz Island,2014-04-02,13.58031548,11.05,14.6,36.327
SC,Santa Cruz Island,2014-04-09,13.13139286,11.58,15.55,36.327
SC,Santa Cruz Island,2014-04-16,13.4447381,11.34,14.76,36.327
SC,Santa Cruz Island,2014-04-23,13.69035714,10.76,15.07,36.327
SC,Santa Cruz Island,2014-04-30,13.10382143,11,14.67,36.327
SC,Santa Cruz Island,2014-05-07,13.38882738,10.66,14.98,36.327
SC,Santa Cruz Island,2014-05-14,13.29107143,10.78,15.65,36.327
SC,Santa Cruz Island,2014-05-21,14.03816071,11.2,17.62,36.327
SC,Santa Cruz Island,2014-05-28,15.85078571,11.12,18.31,36.327
SC,Santa Cruz Island,2014-06-04,16.15483333,11.34,19.15,36.327
SC,Santa Cruz Island,2014-06-11,15.28727976,11.95,18.22,36.327
SC,Santa Cruz Island,2014-06-18,15.79772024,11.32,18.62,36.327
SC,Santa Cruz Island,2014-06-25,16.58305357,11.44,20.31,36.327
SC,Santa Cruz Island,2014-07-02,17.732375,12,20.77,36.327
SC,Santa Cruz Island,2014-07-09,19.77951786,12.34,21.46,36.327
SC,Santa Cruz Island,2014-07-16,19.34082738,12.46,21.12,36.327
SC,Santa Cruz Island,2014-07-23,19.58282738,13.81,21.24,36.327
SC,Santa Cruz Island,2014-07-30,17.9765119,15.15,19.53,36.327
SC,Santa Cruz Island,2014-08-06,17.8832619,14.05,19.65,36.327
SC,Santa Cruz Island,2014-08-13,18.43072619,13.88,20.31,36.327
SC,Santa Cruz Island,2014-08-20,18.62860714,14.79,21.12,36.327
SC,Santa Cruz Island,2014-08-27,18.99855952,15.22,21.6,36.327
SC,Santa Cruz Island,2014-09-03,19.15745833,14.84,21.58,36.327
SC,Santa Cruz Island,2014-09-10,20.36180952,14.12,22.51,36.327
SC,Santa Cruz Island,2014-09-17,19.6141131,14.62,22.53,36.327
SC,Santa Cruz Island,2014-09-24,19.55876786,14.48,21.84,36.327
SC,Santa Cruz Island,2014-10-01,18.57324405,13.25,20.22,36.327
SC,Santa Cruz Island,2014-10-08,19.34970238,14.02,21.79,36.327
SC,Santa Cruz Island,2014-10-15,20.13830952,14.48,22.36,36.327
SC,Santa Cruz Island,2014-10-22,20.624125,16.46,21.6,36.327
SC,Santa Cruz Island,2014-10-29,19.34879167,15.67,20.91,36.327
SC,Santa Cruz Island,2014-11-05,18.74589881,14.76,19.74,36.327
SC,Santa Cruz Island,2014-11-12,18.34180952,14.12,19.38,36.327
SC,Santa Cruz Island,2014-11-19,17.93225595,13.71,18.65,36.327
SC,Santa Cruz Island,2014-11-26,17.51488095,12.63,18.53,36.327
SC,Santa Cruz Island,2014-12-03,16.99313095,13.08,18.6,36.327
SC,Santa Cruz Island,2014-12-10,17.38196429,13.3,18.55,36.327
SC,Santa Cruz Island,2014-12-17,17.01305357,13.93,17.79,36.327
SC,Santa Cruz Island,2014-12-24,16.61651786,13.85,17.58,36.327
SC,Santa Cruz Island,2014-12-31,15.65842708,12.89,16.46,36.327
SC,Santa Cruz Island,2014-12-31,15.35148611,13.73,16.12,36.327
SC,Santa Cruz Island,2015-01-07,15.2213869,12.58,16.17,36.327
SC,Santa Cruz Island,2015-01-14,15.47859524,14.09,16.48,36.327
SC,Santa Cruz Island,2015-01-21,15.63794048,13.16,16.43,36.327
SC,Santa Cruz Island,2015-01-28,15.77028571,13.47,16.53,36.327
SC,Santa Cruz Island,2015-02-04,16.08848214,14.79,16.98,36.327
SC,Santa Cruz Island,2015-02-11,15.9325119,13.88,16.91,36.327
SC,Santa Cruz Island,2015-02-18,15.98116071,13.97,16.77,36.327
SC,Santa Cruz Island,2015-02-25,15.69960714,12.31,16.34,36.327
SC,Santa Cruz Island,2015-03-04,15.34207143,12.43,16.36,36.327
SC,Santa Cruz Island,2015-03-11,15.59116667,12.53,16.79,36.327
SC,Santa Cruz Island,2015-03-18,15.78160714,13.4,17.03,36.327
SC,Santa Cruz Island,2015-03-25,15.158696430000001,12.05,16.7,36.327
SC,Santa Cruz Island,2015-04-01,15.13124405,11.63,17.1,36.327
SC,Santa Cruz Island,2015-04-08,13.82625,11.41,15.91,36.327
SC,Santa Cruz Island,2015-04-15,13.86333929,11.95,16.51,36.327
SC,Santa Cruz Island,2015-04-22,13.90333929,11.44,15.79,36.327
SC,Santa Cruz Island,2015-04-29,14.19157143,12.05,16.43,36.327
SC,Santa Cruz Island,2015-05-06,14.42806548,11.17,15.96,36.327
SC,Santa Cruz Island,2015-05-13,14.43824405,10.88,16.55,36.327
SC,Santa Cruz Island,2015-05-20,14.20204167,11.32,16.24,36.327
SC,Santa Cruz Island,2015-05-27,14.71720833,12.94,16.29,36.327
